_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6a10280e655b2abc628d6415,false,51.91,90.57,51.91,59.25,48;0;0;0,words,10,-1,0,11.1,0,0,false,false,english,,normal,false,false,false,,1779443726000
6a102730655b2abc628d5b85,false,59.94,100,59.94,69.76,59;0;0;0,words,10,-1,0,11.81,0,0,false,false,english,,normal,false,false,false,,1779443504000
6a10271c655b2abc628d5acf,false,57.86,100,57.86,72.1,51;0;0;0,words,10,-1,0,10.58,0,0,false,false,english,,normal,false,false,false,,1779443484000
6a102710655b2abc628d5a5b,false,50.68,98.21,50.68,63.42,55;0;0;0,words,10,-1,0,13.02,0,0,false,false,english,,normal,false,false,false,,1779443472000
6a102701655b2abc628d59ba,false,52.5,94.23,52.5,74.49,49;0;0;0,words,10,-1,0,11.2,0,0,false,false,english,,normal,false,false,false,,1779443457000
6a102689655b2abc628d54ff,false,50.5,98.18,50.5,73.64,54;0;0;0,words,10,-1,0,12.83,0,0,false,false,english,,normal,false,false,false,,1779443337000
6a10267b655b2abc628d5479,false,53.3,92.98,53.3,68.86,53;0;0;0,words,10,-1,0,11.93,0,0,false,false,english,,normal,false,false,false,,1779443323000
6a10266e655b2abc628d53dc,false,54.16,100,54.16,66.54,48;0;0;0,words,10,-1,0,10.63,0,0,false,false,english,,normal,false,false,false,,1779443310000
6a102664655b2abc628d5372,false,55.95,94.74,55.95,73.09,54;0;0;0,words,10,-1,0,11.58,0,0,false,false,english,,normal,false,false,false,,1779443300000
6a0efa61655b2abc6282a501,false,56.16,96.23,56.16,75.58,51;0;0;0,words,10,-1,0,10.9,0,0,false,false,english,,normal,false,false,false,,1779366497000
6a0efa55655b2abc6282a476,false,48.74,90.57,48.74,72.54,47;0;0;0,words,10,-1,0,11.57,0,0,false,false,english,,normal,false,false,false,,1779366485000
6a0efa36655b2abc6282a32a,false,56.55,100,56.55,87,51;0;0;0,words,10,-1,0,10.82,0,0,false,false,english,,normal,false,false,false,,1779366454000
6a0efa2a655b2abc6282a292,false,61.62,98.08,61.62,76.19,51;0;0;0,words,10,-1,0,9.93,0,0,false,false,english,,normal,false,false,false,,1779366442000
6a0efa1d655b2abc6282a20a,false,56.35,100,56.35,63.63,57;0;0;0,words,10,-1,0,12.14,0,0,false,false,english,,normal,false,false,false,,1779366429000
6a0efa0f655b2abc6282a166,false,59.61,100,59.61,76.97,51;0;0;0,words,10,-1,0,10.27,0,0,false,false,english,,normal,false,false,false,,1779366415000
6a0efa04655b2abc6282a0e3,false,58.21,97.83,58.21,73.91,45;0;0;0,words,10,-1,0,9.28,0,0,false,false,english,,normal,false,false,false,,1779366404000
6a0ef373655b2abc628256a2,false,41.55,90.38,41.55,53.64,47;0;0;0,words,10,-1,0,13.58,0,0,false,false,english,,normal,false,false,false,,1779364723000
6a0ef364655b2abc628255f4,false,45.65,98,45.65,66.42,47;0;0;0,words,10,-1,0,12.35,0,0,false,false,english,,normal,false,false,false,,1779364708000
6a0ef357655b2abc62825557,false,54.19,100,54.19,75.04,52;0;0;0,words,10,-1,0,11.51,0,0,false,false,english,,normal,false,false,false,,1779364695000
6a0ef34a655b2abc628254d3,false,47.65,90.91,47.65,75.39,50;0;0;0,words,10,-1,0,12.59,0,0,false,false,english,,normal,false,false,false,,1779364682000
6a0eea60655b2abc6281f8c4,false,54.18,100,54.18,69.28,50;0;0;0,words,10,-1,0,11.07,0,0,false,false,english,,normal,false,false,false,,1779362400000
6a0eea54655b2abc6281f84a,false,54.55,96.83,54.55,73.77,61;0;0;0,words,10,-1,0,13.42,0,0,false,false,english,,normal,false,false,false,,1779362388000
6a0eea45655b2abc6281f7cd,false,50.48,91.94,50.48,71.58,57;0;0;0,words,10,-1,0,13.55,0,0,false,false,english,,normal,false,false,false,,1779362373000
6a0eea36655b2abc6281f734,false,47.63,92,47.63,69.42,46;0;0;0,words,10,-1,0,11.59,0,0,false,false,english,,normal,false,false,false,,1779362358000
6a0eea1c655b2abc6281f629,false,50.11,98.02,50.11,67.04,99;0;0;0,custom,custom,-1,0,23.71,0,0,false,false,english,,normal,false,false,false,,1779362332000
6a0ee935655b2abc6281ed0a,false,51.05,94.29,51.05,63.39,99;0;0;0,custom,custom,-1,0,23.27,0,0,false,false,english,,normal,false,false,false,,1779362101000
6a0ee901655b2abc6281eae2,true,54.14,97.06,54.14,67.49,99;0;0;0,custom,custom,-1,0,21.94,0,0,false,false,english,,normal,false,false,false,,1779362049000
6a0ee7c2655b2abc6281de0a,false,51.05,97.06,51.05,65.88,99;0;0;0,custom,custom,-1,0,23.27,0,0,false,false,english,,normal,false,false,false,,1779361730000
6a0ee60d655b2abc6281cda5,false,38.94,92.45,38.94,55.12,49;0;0;0,words,10,-1,0,15.1,0,0,false,false,english,,normal,false,false,false,,1779361293000
6a0ee5fc655b2abc6281cd10,false,53.85,100,53.85,63.57,50;0;0;0,words,10,-1,0,11.14,0,0,false,false,english,,normal,false,false,false,,1779361276000
6a0ee5ef655b2abc6281cc8e,false,43.69,94.34,43.69,73.33,50;0;0;0,words,10,-1,0,13.73,0,0,false,false,english,,normal,false,false,false,,1779361263000
6a0ee33f655b2abc6281b277,false,49.91,97.92,49.91,63.21,47;0;0;0,words,10,-1,0,11.3,0,0,false,false,english,,normal,false,false,false,,1779360575000
6a0ee332655b2abc6281b1f3,false,49.55,95.83,49.55,61.83,46;0;0;0,words,10,-1,0,11.14,0,0,false,false,english,,normal,false,false,false,,1779360562000
6a0ee326655b2abc6281b174,false,53.73,98.08,53.73,71.22,51;0;0;0,words,10,-1,0,11.39,0,0,false,false,english,,normal,false,false,false,,1779360550000
6a0ee319655b2abc6281b10f,false,61.87,100,61.87,70.77,43;0;0;0,words,10,-1,0,8.34,0,0,false,false,english,,normal,false,false,false,,1779360537000
6a0ee30f655b2abc6281b0b1,false,47.67,92,47.67,67.61,46;0;0;0,words,10,-1,0,11.58,0,0,false,false,english,,normal,false,false,false,,1779360527000
6a0ede8b655b2abc62818700,false,55.05,96.3,55.05,64.29,52;0;0;0,words,10,-1,0,11.34,0,0,false,false,english,,normal,false,false,false,,1779359371000
6a0ede7a655b2abc6281865a,false,56.84,100,56.84,70.49,46;0;0;0,words,10,-1,0,9.71,0,0,false,false,english,,normal,false,false,false,,1779359354000
6a0ebfb1655b2abc628064e8,false,43.12,96.36,43.12,42.15,53;0;0;0,words,10,-1,0,14.75,1,0,false,false,english,,normal,false,false,false,,1779351473000
6a0ebf9e655b2abc6280643d,false,44.64,88.14,48.21,50.82,50;0;1;0,words,10,-1,0,13.44,0,0,false,false,english,,normal,false,false,false,,1779351454000
6a0eb713655b2abc62801773,false,44.57,91.94,44.57,53.65,57;0;0;0,words,10,-1,0,15.35,0,0,false,false,english,,normal,false,false,false,,1779349267000
6a0eb697655b2abc628012d7,false,59.68,100,59.68,67.33,55;0;0;0,words,10,-1,0,11.06,0,0,false,false,english,,normal,false,false,false,,1779349143000
6a0eb511655b2abc628004f3,false,31.13,81.25,34.45,41.56,47;0;0;1,words,10,-1,0,18.12,0,0,false,false,english,,normal,false,false,false,,1779348753000
6a0eb4e5655b2abc62800352,false,60.81,100,60.81,72.36,48;0;0;0,words,10,-1,0,9.47,0,0,false,false,english,,normal,false,false,false,,1779348709000
6a0eb4c4655b2abc6280021c,false,55.58,100,55.58,65.57,59;0;0;0,words,10,-1,0,12.74,1,0,false,false,english,,normal,false,false,false,,1779348676000
6a0eb1a4655b2abc627fe84e,false,39.99,92.86,39.99,57.22,52;0;0;0,words,10,-1,0,15.6,0,0,false,false,english,,normal,false,false,false,,1779347876000
6a0eb17a655b2abc627fe6ce,false,57.25,97.87,57.25,76.01,46;0;0;0,words,10,-1,0,9.64,0,0,false,false,english,,normal,false,false,false,,1779347834000
6a0eb15a655b2abc627fe5d0,false,54.74,96.67,54.74,71.6,58;0;0;0,words,10,-1,0,12.71,0,0,false,false,english,,normal,false,false,false,,1779347802000
6a0eb11a655b2abc627fe385,false,47.72,98.04,47.72,69.25,48;0;0;0,words,10,-1,0,12.07,0,0,false,false,english,,normal,false,false,false,,1779347738000
6a0eb101655b2abc627fe2c4,false,48.39,94.23,52.43,60.94,48;2;0;0,words,10,-1,0,11.9,0,0,false,false,english,,normal,false,false,false,,1779347713000
6a0eb0ea655b2abc627fe201,false,52.36,96.43,52.36,66.69,54;0;0;0,words,10,-1,0,12.38,0,0,false,false,english,,normal,false,false,false,,1779347690000
6a0eb0c3655b2abc627fe089,false,42.12,91.38,46.33,62.4,50;1;0;0,words,10,-1,0,14.24,0,0,false,false,english,,normal,false,false,false,,1779347651000
6a0eaff5655b2abc627fd92b,false,55.3,100,55.3,72.78,45;0;0;0,words,10,-1,0,9.77,0,0,false,false,english,,normal,false,false,false,,1779347445000
6a0eafea655b2abc627fd8c5,false,47.26,96.3,47.26,58.28,51;0;0;0,words,10,-1,0,12.95,0,0,false,false,english,,normal,false,false,false,,1779347434000
6a0eafc8655b2abc627fd784,false,53.42,100,53.42,74.35,59;0;0;0,words,10,-1,0,13.25,0,0,false,false,english,,normal,false,false,false,,1779347400000
6a0eafa6655b2abc627fd642,false,30.64,85.71,30.64,39.62,47;0;0;0,words,10,-1,0,18.41,0,0,false,false,english,,normal,false,false,false,,1779347366000
6a0eaf92655b2abc627fd592,false,49.57,94.34,49.57,62.19,50;0;0;0,words,10,-1,0,12.11,0,0,false,false,english,,normal,false,false,false,,1779347346000
6a0eae5d655b2abc627fc9e5,false,50.4,98.25,50.4,64.7,55;0;0;0,words,10,-1,0,13.1,0,0,false,false,english,,normal,false,false,false,,1779347037000
6a0ead88655b2abc627fc219,false,44.55,91.38,44.55,63.6,53;0;0;0,words,10,-1,0,14.28,0,0,false,false,english,,normal,false,false,false,,1779346824000
6a0d9dce32edce57f7b187a7,false,46.63,91.07,51.48,72.11,48;1;0;0,words,10,-1,0,12.35,0,0,false,false,english,,normal,false,false,false,,1779277262000
6a0d9dc032edce57f7b1870e,false,65.55,100,65.55,65.99,44;0;0;0,words,10,-1,0,8.06,0,0,false,false,english,,normal,false,false,false,,1779277248000
6a0d9db632edce57f7b186a7,false,46.12,93.22,46.12,54.14,55;0;0;0,words,10,-1,0,14.31,1,0,false,false,english,,normal,false,false,false,,1779277238000
6a0d9b5832edce57f7b16ceb,false,51.58,98.11,51.58,63.43,52;0;0;0,words,10,-1,0,12.1,0,0,false,false,english,,normal,false,false,false,,1779276632000
6a0d9b4a32edce57f7b16c60,false,54.45,94.12,54.45,68.37,48;0;0;0,words,10,-1,0,10.58,0,0,false,false,english,,normal,false,false,false,,1779276618000
6a0d9b2f32edce57f7b16b55,false,57.45,100,57.45,70.11,53;0;0;0,words,10,-1,0,11.07,0,0,false,false,english,,normal,false,false,false,,1779276591000
6a0d9b2232edce57f7b16adb,false,35.91,87.93,35.91,47.85,51;0;0;0,words,10,-1,0,17.04,0,0,false,false,english,,normal,false,false,false,,1779276578000
6a0d97e432edce57f7b149e6,false,53.33,98,53.33,63.57,49;0;0;0,words,10,-1,0,11.03,0,0,false,false,english,,normal,false,false,false,,1779275748000
6a0d97d732edce57f7b14964,false,58.96,100,58.96,67.8,57;0;0;0,words,10,-1,0,11.6,0,0,false,false,english,,normal,false,false,false,,1779275735000
6a0d97ca32edce57f7b148dd,false,56.63,98.18,56.63,71.2,54;0;0;0,words,10,-1,0,11.44,0,0,false,false,english,,normal,false,false,false,,1779275722000
6a0d97bc32edce57f7b1485a,false,53.25,95.56,53.25,57.02,43;0;0;0,words,10,-1,0,9.69,0,0,false,false,english,,normal,false,false,false,,1779275708000
6a0d97a432edce57f7b14755,false,50.87,94.37,50.87,65.78,134;0;0;0,words,25,-1,0,31.61,0,0,false,false,english,,normal,false,false,false,,1779275684000
6a0d890132edce57f7b0b852,false,52.36,97.5,52.36,73.9,117;0;0;0,words,25,-1,0,26.82,0,0,false,false,english,,normal,false,false,false,,1779271937000
6a0d881b32edce57f7b0af96,false,47.05,91.67,47.05,64.22,131;0;0;0,words,25,-1,0,33.41,0,0,false,false,english,,normal,false,false,false,,1779271707000
6a0d872632edce57f7b0a575,false,54.72,95.89,54.72,60.81,140;0;0;0,words,25,-1,0,30.7,0,0,false,false,english,,normal,false,false,false,,1779271462000
6a0d86f132edce57f7b0a34f,false,53.38,98.44,53.38,68.79,126;0;0;0,words,25,-1,0,28.33,1,0,false,false,english,,normal,false,false,false,,1779271409000
6a0d86b732edce57f7b0a0e9,false,51.86,96.48,51.86,74.31,137;0;0;0,words,25,-1,0,31.7,0,0,false,false,english,,normal,false,false,false,,1779271351000
6a0d838932edce57f7b07fd8,false,49.83,95.38,49.83,73.94,124;0;0;0,words,25,-1,0,29.86,0,0,false,false,english,,normal,false,false,false,,1779270537000
6a0d836932edce57f7b07eb0,false,46.17,94.29,46.17,67.27,132;0;0;0,words,25,-1,0,34.31,0,0,false,false,english,,normal,false,false,false,,1779270505000
6a0d4b3a32edce57f7ae6e79,false,43.71,93.33,43.71,68.55,140;0;0;0,words,25,-1,0,38.43,0,0,false,false,english,,normal,false,false,false,,1779256122000
6a0c9fe132edce57f7a908a7,false,46.07,93.33,47.98,64.59,120;1;0;0,words,25,-1,0,31.26,0,0,false,false,english,,normal,false,false,false,,1779212257000
6a0c9fa632edce57f7a90562,false,59.1,99.29,59.1,77.53,139;0;0;0,words,25,-1,0,28.22,0,0,false,false,english,,normal,false,false,false,,1779212198000
6a0c9f7a32edce57f7a902cf,false,52.2,93.57,52.2,68,130;0;0;0,words,25,-1,0,29.88,0,0,false,false,english,,normal,false,false,false,,1779212154000
6a0c9f4c32edce57f7a90036,false,55.58,98.48,55.58,73.44,129;0;0;0,words,25,-1,0,27.85,0,0,false,false,english,,normal,false,false,false,,1779212108000
6a0c9f1732edce57f7a8fd77,false,54.4,97.76,54.4,68.6,131;0;0;0,words,25,-1,0,28.9,0,0,false,false,english,,normal,false,false,false,,1779212055000
6a0c9ee532edce57f7a8facf,false,50.82,97.1,52.79,74.59,129;1;0;0,words,25,-1,0,30.46,0,0,false,false,english,,normal,false,false,false,,1779212005000
6a0c9e9e32edce57f7a8f6df,false,56.51,97.81,56.51,72.26,134;0;0;0,words,25,-1,0,28.45,0,0,false,false,english,,normal,false,false,false,,1779211934000
6a0c9e7732edce57f7a8f50d,false,50.65,95.2,50.65,66.03,119;0;0;0,words,25,-1,0,28.19,0,0,false,false,english,,normal,false,false,false,,1779211895000
6a0c9e2b32edce57f7a8f0de,false,55.49,97.2,55.49,70.01,139;0;0;0,words,25,-1,0,30.06,0,0,false,false,english,,normal,false,false,false,,1779211819000
6a0c9de832edce57f7a8ed59,false,37.25,89.81,37.25,45.6,138;0;0;0,words,25,-1,0,44.46,0,0,false,false,english,,normal,false,false,false,,1779211752000
6a0c9c2c32edce57f7a8d641,false,44.94,91.67,44.94,54.39,129;0;0;0,words,25,-1,0,34.45,0,0,false,false,english,,normal,false,false,false,,1779211308000
6a0c962a32edce57f7a8831a,false,9.53,94.41,9.53,16.67,134;0;0;0,words,25,-1,0,168.81,53,0,false,false,english,,normal,false,false,false,,1779209770000
6a0c5e7632edce57f7a57730,false,53.59,98.47,53.59,75.6,127;0;0;0,words,25,-1,0,28.44,0,0,false,false,english,,normal,false,false,false,,1779195510000
6a0c5e5332edce57f7a57585,false,53.58,99.24,53.58,73.37,131;0;0;0,words,25,-1,0,29.34,0,0,false,false,english,,normal,false,false,false,,1779195475000
6a0c5e2832edce57f7a57335,false,43.99,92.91,43.99,66.62,117;0;0;0,words,25,-1,0,31.92,0,0,false,false,english,,normal,false,false,false,,1779195432000
6a0c5de732edce57f7a56fe5,false,51.83,99.24,51.83,74.72,131;0;0;0,words,25,-1,0,30.33,0,0,false,false,english,,normal,false,false,false,,1779195367000
6a0c5dbe32edce57f7a56dc3,false,44.87,95.45,44.87,67.7,126;0;0;0,words,25,-1,1,33.7,0,5.7,false,false,english,,normal,false,false,false,,1779195326000
6a0c5bb032edce57f7a5548e,false,53.23,97.64,53.23,77.32,124;0;0;0,words,25,-1,0,27.96,0,0,false,false,english,,normal,false,false,false,,1779194800000
6a0c5b7f32edce57f7a55259,false,51.2,97.18,51.2,70.01,138;0;0;0,words,25,-1,0,32.34,0,0,false,false,english,,normal,false,false,false,,1779194751000
6a0c5b4732edce57f7a54fa7,false,56.05,100,56.05,65.59,131;0;0;0,words,25,-1,0,28.05,0,0,false,false,english,,normal,false,false,false,,1779194695000
6a0c5b1b32edce57f7a54d94,false,54.48,97.93,54.48,71.34,142;0;0;0,words,25,-1,0,31.28,0,0,false,false,english,,normal,false,false,false,,1779194651000
6a0c5aec32edce57f7a54b57,false,57.57,100,57.57,80.23,133;0;0;0,words,25,-1,0,27.72,0,0,false,false,english,,normal,false,false,false,,1779194604000
6a0c5a1032edce57f7a5405f,false,48.5,96,48.5,62.66,120;0;0;0,words,25,-1,0,29.69,0,0,false,false,english,,normal,false,false,false,,1779194384000
6a0c59f032edce57f7a53ee5,false,47.47,94.62,47.47,61.62,123;0;0;0,words,25,-1,0,31.1,0,0,false,false,english,,normal,false,false,false,,1779194352000
6a0c59bf32edce57f7a53c8f,false,58.34,97.18,58.34,71.96,138;0;0;0,words,25,-1,0,28.38,0,0,false,false,english,,normal,false,false,false,,1779194303000
6a0c598e32edce57f7a53a08,false,49.88,93.83,52.96,65.86,146;5;1;0,words,25,-1,0,35.12,0,0,false,false,english,,normal,false,false,false,,1779194254000
6a0c595c32edce57f7a537ac,false,58.63,98.32,61.2,75.66,114;1;0;0,words,25,-1,0,23.33,0,0,false,false,english,,normal,false,false,false,,1779194204000
6a0c592f32edce57f7a535a9,false,49,97.74,49,64.77,130;0;0;0,words,25,-1,0,31.84,1,0,false,false,english,,normal,false,false,false,,1779194159000
6a0c590932edce57f7a533fa,false,47.51,94.12,47.51,61.02,126;0;0;0,words,25,-1,0,31.83,0,0,false,false,english,,normal,false,false,false,,1779194121000
6a0c4be032edce57f7a499ce,false,44.57,95.07,44.57,54.12,134;0;0;0,words,25,-1,0,36.08,0,0,false,false,english,,normal,false,false,false,,1779190752000
6a0c49c032edce57f7a481f1,false,54.24,99.24,54.24,69.29,130;0;0;0,words,25,-1,0,28.76,0,0,false,false,english,,normal,false,false,false,,1779190208000
6a0c499d32edce57f7a48080,false,47.22,98.56,47.22,59.06,136;0;0;0,words,25,-1,0,34.56,0,0,false,false,english,,normal,false,false,false,,1779190173000
6a0c437c32edce57f7a43e22,false,50.6,97.73,50.6,59.16,129;0;0;0,words,25,-1,0,30.59,2,0,false,false,english,,normal,false,false,false,,1779188604000
6a0c430c32edce57f7a43983,false,47.42,91.33,47.42,62.26,137;0;0;0,words,25,-1,0,34.67,0,0,false,false,english,,normal,false,false,false,,1779188492000
6a0c42e232edce57f7a437c4,false,46.86,92.37,46.86,65.79,120;0;0;0,words,25,-1,0,30.73,0,0,false,false,english,,normal,false,false,false,,1779188450000
6a0c42be32edce57f7a43644,false,57.5,98.47,57.5,83.37,129;0;0;0,words,25,-1,0,26.92,0,0,false,false,english,,normal,false,false,false,,1779188414000
6a0c42a032edce57f7a4352a,false,48.56,95.83,48.56,64.68,134;0;0;0,words,25,-1,0,33.11,0,0,false,false,english,,normal,false,false,false,,1779188384000
6a0c427e32edce57f7a433c0,false,52.37,93.29,53.52,68.88,137;1;0;0,words,25,-1,0,31.39,0,0,false,false,english,,normal,false,false,false,,1779188350000
6a0c423d32edce57f7a43121,false,52.79,96.75,52.79,69.37,117;0;0;0,words,25,-1,0,26.6,0,0,false,false,english,,normal,false,false,false,,1779188285000
6a0c413232edce57f7a42671,false,53.12,94.56,53.12,72.33,139;0;0;0,words,25,-1,0,31.4,0,0,false,false,english,,normal,false,false,false,,1779188018000
6a0c40c332edce57f7a42209,false,47.55,92.48,51.58,60.32,118;2;1;0,words,25,-1,0,29.78,0,0,false,false,english,,normal,false,false,false,,1779187907000
6a0c40a432edce57f7a420fb,false,47.11,95,47.11,65.47,132;0;0;0,words,25,-1,0,33.63,0,0,false,false,english,,normal,false,false,false,,1779187876000
6a0c408032edce57f7a41fb0,false,45.72,96.64,45.72,50.94,138;0;0;0,words,25,-1,0,36.22,1,0,false,false,english,,normal,false,false,false,,1779187840000
6a0c403032edce57f7a41cae,false,52.09,100,52.09,65.08,133;0;0;0,words,25,-1,0,30.64,1,0,false,false,english,,normal,false,false,false,,1779187760000
6a0c400832edce57f7a41b2c,false,54.8,99.19,54.8,71.34,123;0;0;0,words,25,-1,0,26.93,0,0,false,false,english,,normal,false,false,false,,1779187720000
6a0c3fec32edce57f7a41a1a,false,52.43,98.54,52.43,67.49,135;0;0;0,words,25,-1,0,30.9,0,0,false,false,english,,normal,false,false,false,,1779187692000
6a0c3fcb32edce57f7a418c4,false,53.27,98.51,53.27,75.7,132;0;0;0,words,25,-1,0,29.74,0,0,false,false,english,,normal,false,false,false,,1779187659000
6a0c0af432edce57f7a20d18,false,45.36,94.33,45.36,64.22,133;0;0;0,words,25,-1,0,35.19,0,0,false,false,english,,normal,false,false,false,,1779174132000
6a0bfd6432edce57f7a18c6d,false,38.9,85.43,40.45,48.21,126;1;0;0,words,25,-1,0,38.87,0,0,false,false,english,,normal,false,false,false,,1779170660000
6a0b0c6c32edce57f7986f4e,false,56.02,95.68,56.02,71.33,133;0;0;0,words,25,-1,0,28.49,0,0,false,false,english,,normal,false,false,false,,1779108972000
6a0b0c4b32edce57f7986db7,false,55.62,97.78,55.62,73.38,132;0;0;0,words,25,-1,0,28.48,0,0,false,false,english,,normal,false,false,false,,1779108939000
6a0b0c0932edce57f7986a9a,false,46.94,93.06,46.94,64.1,133;0;0;0,words,25,-1,0,34,0,0,false,false,english,,normal,false,false,false,,1779108873000
6a0b0bda32edce57f7986864,false,49.37,96.15,49.37,71.32,124;0;0;0,words,25,-1,0,30.14,0,0,false,false,english,,normal,false,false,false,,1779108826000
6a0b0bba32edce57f79866d5,false,47.44,93.23,47.44,62.88,123;0;0;0,words,25,-1,0,31.11,0,0,false,false,english,,normal,false,false,false,,1779108794000
6a0b0b7632edce57f7986382,false,48.37,91.18,50.39,62.65,120;0;0;1,words,25,-1,0,29.77,0,0,false,false,english,,normal,false,false,false,,1779108726000
6a0b0b5632edce57f7986218,false,49.56,92.09,49.56,69.28,126;0;0;0,words,25,-1,0,30.51,0,0,false,false,english,,normal,false,false,false,,1779108694000
6a0af81c32edce57f7978041,false,51.19,96.48,51.19,71.12,137;0;0;0,words,25,-1,0,32.12,0,0,false,false,english,,normal,false,false,false,,1779103772000
6a0adf3732edce57f7967ebf,false,45.54,98.52,45.54,55,133;0;0;0,words,25,-1,0,35.04,3,0,false,false,english,,normal,false,false,false,,1779097399000
6a0aabdb32edce57f7948706,false,43.96,96.12,43.96,62.32,124;0;0;0,words,25,-1,0,33.85,0,0,false,false,english,,normal,false,false,false,,1779084251000
6a0a8a4232edce57f7937649,false,46.3,96,46.3,62.32,119;0;0;0,words,25,-1,0,30.85,0,0,false,false,english,,normal,false,false,false,,1779075650000
6a0a8a1032edce57f79374d5,false,47.76,96.15,47.76,71.18,125;0;0;0,words,25,-1,0,31.41,0,0,false,false,english,,normal,false,false,false,,1779075600000
6a0a89a732edce57f79371de,false,43.67,93.98,43.67,70.68,123;0;0;0,words,25,-1,0,33.8,0,0,false,false,english,,normal,false,false,false,,1779075495000
6a0a896632edce57f7937026,false,42.4,92.52,42.4,62.89,133;0;0;0,words,25,-1,0,37.64,0,0,false,false,english,,normal,false,false,false,,1779075430000
6a0a891d32edce57f7936deb,false,51.21,98.47,51.21,74,129;0;0;0,words,25,-1,0,30.23,0,0,false,false,english,,normal,false,false,false,,1779075357000
6a0a88dc32edce57f7936c45,false,51.2,97.73,51.2,75.28,128;0;0;0,words,25,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1779075292000
