_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6a0a88af32edce57f7936b40,false,51.5,99.18,51.5,76.33,121;0;0;0,words,25,-1,0,28.19,0,0,false,false,english,,normal,false,false,false,,1779075247000
6a0a888232edce57f7936a12,false,48.24,95.95,48.24,69.87,139;0;0;0,words,25,-1,0,34.58,0,0,false,false,english,,normal,false,false,false,,1779075202000
6a0a884c32edce57f79368b6,false,48.7,95.74,48.7,70.53,133;0;0;0,words,25,-1,0,32.77,0,0,false,false,english,,normal,false,false,false,,1779075148000
6a0a881e32edce57f7936780,false,43.22,92.86,43.22,72.3,117;0;0;0,words,25,-1,0,32.48,0,0,false,false,english,,normal,false,false,false,,1779075102000
6a0a87d032edce57f7936552,false,51.49,96.21,51.49,72.44,127;0;0;0,words,25,-1,0,29.6,0,0,false,false,english,,normal,false,false,false,,1779075024000
6a0a87a732edce57f7936445,false,49.19,96.45,49.19,73.08,134;0;0;0,words,25,-1,0,32.69,0,0,false,false,english,,normal,false,false,false,,1779074983000
6a0a875d32edce57f793623e,false,49.65,95,49.65,71.43,132;0;0;0,words,25,-1,0,31.91,0,0,false,false,english,,normal,false,false,false,,1779074909000
6a0a871532edce57f7936022,false,53.17,98.51,53.17,73.05,130;0;0;0,words,25,-1,0,29.34,0,0,false,false,english,,normal,false,false,false,,1779074837000
6a0a86d532edce57f7935e74,false,54.29,99.2,54.29,72.25,124;0;0;0,words,25,-1,0,27.41,0,0,false,false,english,,normal,false,false,false,,1779074773000
6a0a869f32edce57f7935cd7,false,52.38,97.04,52.38,73.56,131;0;0;0,words,25,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1779074719000
6a0a865332edce57f7935a58,false,45.08,93.28,48.11,66.27,119;1;0;0,words,25,-1,0,31.68,0,0,false,false,english,,normal,false,false,false,,1779074643000
6a0a861632edce57f793584a,false,53.07,100,53.07,77.98,126;0;0;0,words,25,-1,0,28.49,0,0,false,false,english,,normal,false,false,false,,1779074582000
6a09c6b332edce57f78dc450,false,40.89,92.13,40.89,66.36,116;0;0;0,words,25,-1,0,34.04,0,0,false,false,english,,normal,false,false,false,,1779025587000
6a09c67332edce57f78dc1bc,false,55.74,99.24,55.74,70.25,131;0;0;0,words,25,-1,0,28.2,0,0,false,false,english,,normal,false,false,false,,1779025523000
6a09c61332edce57f78dbda8,false,53.44,97.76,53.44,75.66,131;0;0;0,words,25,-1,0,29.42,0,0,false,false,english,,normal,false,false,false,,1779025427000
6a09c5b732edce57f78db9fa,false,46.07,95.65,47.13,59.38,131;1;0;1,words,25,-1,0,34.12,0,0,false,false,english,,normal,false,false,false,,1779025335000
6a09c58d32edce57f78db82e,false,46.03,95.24,46.03,63.71,139;0;0;0,words,25,-1,0,36.24,0,0,false,false,english,,normal,false,false,false,,1779025293000
6a09c54832edce57f78db592,false,46.48,94.44,46.48,59.78,119;0;0;0,words,25,-1,0,30.72,0,0,false,false,english,,normal,false,false,false,,1779025224000
6a09c50332edce57f78db300,false,50.85,95.14,52.77,65.31,133;0;0;1,words,25,-1,0,31.38,0,0,false,false,english,,normal,false,false,false,,1779025155000
6a09bc8332edce57f78d646a,false,50.09,96.38,50.09,65.66,133;0;0;0,words,25,-1,0,31.86,0,0,false,false,english,,normal,false,false,false,,1779022979000
6a09bb4c32edce57f78d5917,false,43.98,89.61,43.98,57.69,136;0;0;0,words,25,-1,0,37.11,0,0,false,false,english,,normal,false,false,false,,1779022668000
6a09bb2532edce57f78d57dc,false,51.44,96.18,51.44,67.36,126;0;0;0,words,25,-1,0,29.39,0,0,false,false,english,,normal,false,false,false,,1779022629000
6a09bae932edce57f78d55c6,false,51.12,95.52,51.12,70.89,126;0;0;0,words,25,-1,0,29.58,0,0,false,false,english,,normal,false,false,false,,1779022569000
6a0897d532edce57f785b0fb,false,59.31,96.75,61.34,77.84,117;1;0;0,words,25,-1,0,23.67,0,0,false,false,english,,normal,false,false,false,,1778948053000
6a08978432edce57f785ae45,false,62.96,100,62.96,76.64,122;0;0;0,words,25,-1,0,23.25,0,0,false,false,english,,normal,false,false,false,,1778947972000
6a08975932edce57f785accd,true,65.87,100,65.87,85.26,131;0;0;0,words,25,-1,0,23.87,0,0,false,false,english,,normal,false,false,false,,1778947929000
6a08973c32edce57f785abb8,false,50.11,94.7,50.11,61.06,125;0;0;0,words,25,-1,0,29.94,0,0,false,false,english,,normal,false,false,false,,1778947900000
6a0896ad32edce57f785a69b,false,48.73,94.96,48.73,62.25,131;0;0;0,words,25,-1,0,32.26,0,0,false,false,english,,normal,false,false,false,,1778947757000
6a086b9d32edce57f7841b68,false,42.64,86.86,42.64,62.67,119;0;0;0,words,25,-1,0,33.49,0,0,false,false,english,,normal,false,false,false,,1778936733000
6a086b7732edce57f7841a4a,false,60.03,97.73,60.03,73.28,129;0;0;0,words,25,-1,0,25.79,0,0,false,false,english,,normal,false,false,false,,1778936695000
6a086b5c32edce57f7841956,false,52.19,94.12,52.19,71.11,128;0;0;0,words,25,-1,0,29.43,0,0,false,false,english,,normal,false,false,false,,1778936668000
6a08685a32edce57f783ff79,false,47.84,89.73,47.84,64.8,129;0;0;0,words,25,-1,0,32.36,0,0,false,false,english,,normal,false,false,false,,1778935898000
6a08683832edce57f783fe41,false,56.37,98.45,56.37,69.12,127;0;0;0,words,25,-1,0,27.04,0,0,false,false,english,,normal,false,false,false,,1778935864000
6a08681c32edce57f783fd21,false,45.48,86.62,45.48,66.72,135;0;0;0,words,25,-1,0,35.62,0,0,false,false,english,,normal,false,false,false,,1778935836000
6a0867d032edce57f783fa7d,false,54.13,94.44,54.13,72.65,119;0;0;0,words,25,-1,0,26.38,0,0,false,false,english,,normal,false,false,false,,1778935760000
6a0867b432edce57f783f971,false,55.23,92.31,55.23,66.07,120;0;0;0,words,25,-1,0,26.07,0,0,false,false,english,,normal,false,false,false,,1778935732000
6a08676e32edce57f783f70e,false,57.52,99.21,57.52,76.99,126;0;0;0,words,25,-1,0,26.28,0,0,false,false,english,,normal,false,false,false,,1778935662000
6a08659f32edce57f783e803,false,52.63,96.32,52.63,67.07,131;0;0;0,words,25,-1,0,29.87,0,0,false,false,english,,normal,false,false,false,,1778935199000
6a08554132edce57f7835e57,false,49.13,96.5,49.13,61.03,138;0;0;0,words,25,-1,0,33.71,0,0,false,false,english,,normal,false,false,false,,1778931009000
6a08551932edce57f7835d08,false,54.02,99.27,54.02,69.71,136;0;0;0,words,25,-1,0,30.21,0,0,false,false,english,,normal,false,false,false,,1778930969000
6a0854b632edce57f78359f7,false,52.19,100,52.19,71.37,108;0;0;0,words,25,-1,0,24.83,0,0,false,false,english,,normal,false,false,false,,1778930870000
6a08549c32edce57f7835923,false,43.08,87.88,43.08,58.42,144;0;0;0,words,25,-1,0,40.11,0,0,false,false,english,,normal,false,false,false,,1778930844000
6a08541a32edce57f783550c,false,57.77,98.54,59.07,73.48,134;1;0;0,words,25,-1,0,27.83,0,0,false,false,english,,normal,false,false,false,,1778930714000
6a0853ff32edce57f783542f,false,47.02,92.81,47.02,64.37,128;0;0;0,words,25,-1,0,32.67,0,0,false,false,english,,normal,false,false,false,,1778930687000
6a0853cd32edce57f783528e,false,35.31,97.81,35.31,23.44,134;0;0;0,words,25,-1,0,45.54,15,0,false,false,english,,normal,false,false,false,,1778930637000
6a08539132edce57f7835094,false,50.87,96.8,53.05,74.67,117;0;1;0,words,25,-1,0,27.6,0,0,false,false,english,,normal,false,false,false,,1778930577000
6a08537432edce57f7834f88,false,49.98,95.93,49.98,71.19,118;0;0;0,words,25,-1,0,28.33,0,0,false,false,english,,normal,false,false,false,,1778930548000
6a08534e32edce57f7834e30,false,52.17,100,52.17,68.5,127;0;0;0,words,25,-1,0,29.21,1,0,false,false,english,,normal,false,false,false,,1778930510000
6a084e2632edce57f7832278,false,52.37,96.43,52.37,71.12,134;0;0;0,words,25,-1,0,30.7,0,0,false,false,english,,normal,false,false,false,,1778929190000
6a084e0732edce57f7832171,false,53.59,97.83,53.59,65.5,132;0;0;0,words,25,-1,0,29.56,0,0,false,false,english,,normal,false,false,false,,1778929159000
6a084c1932edce57f783118a,false,51.95,94.37,51.95,67.4,133;0;0;0,words,25,-1,0,30.72,0,0,false,false,english,,normal,false,false,false,,1778928665000
6a084bf832edce57f783109d,false,54.04,97.79,54.04,71.11,132;0;0;0,words,25,-1,0,29.31,0,0,false,false,english,,normal,false,false,false,,1778928632000
6a084b7e32edce57f7830cf0,false,57.65,98.5,57.65,76.38,131;0;0;0,words,25,-1,0,27.27,0,0,false,false,english,,normal,false,false,false,,1778928510000
6a084b6332edce57f7830bf8,false,55.02,99.24,55.02,74.6,131;0;0;0,words,25,-1,0,28.57,0,0,false,false,english,,normal,false,false,false,,1778928483000
6a0848d132edce57f782f5cc,false,51.18,97.62,51.18,74.31,123;0;0;0,words,25,-1,0,28.84,0,0,false,false,english,,normal,false,false,false,,1778927825000
6a08484f32edce57f782f1ae,false,49.36,93.33,49.36,76.38,139;0;0;0,words,25,-1,0,33.79,0,0,false,false,english,,normal,false,false,false,,1778927695000
6a08482632edce57f782f06a,false,54.85,98.37,54.85,71.14,121;0;0;0,words,25,-1,0,26.47,0,0,false,false,english,,normal,false,false,false,,1778927654000
6a08480a32edce57f782ef80,false,44.68,89.54,44.68,49.98,137;0;0;0,words,25,-1,0,36.8,0,0,false,false,english,,normal,false,false,false,,1778927626000
6a08153b32edce57f78170e6,false,45.64,90.26,45.64,53.82,137;0;0;0,words,25,-1,0,36.02,0,0,false,false,english,,normal,false,false,false,,1778914619000
6a075c1f32edce57f77c6509,false,56.29,99.25,56.29,73.7,132;0;0;0,words,25,-1,0,28.14,0,0,false,false,english,,normal,false,false,false,,1778867231000
6a075c0132edce57f77c637a,false,45.86,93.33,45.86,60.75,126;0;0;0,words,25,-1,0,32.97,0,0,false,false,english,,normal,false,false,false,,1778867201000
6a075bca32edce57f77c60b5,false,47.5,93.28,50.27,64.56,120;1;0;0,words,25,-1,0,30.32,0,0,false,false,english,,normal,false,false,false,,1778867146000
6a075b1632edce57f77c56e5,false,43.8,92.56,52.65,60.88,99;3;0;1,words,25,-1,1,27.12,0,0.23,false,false,english,,normal,false,false,false,,1778866966000
6a075af132edce57f77c54f6,false,51.97,90.6,55.57,66.83,130;2;0;1,words,25,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1778866929000
6a075ac632edce57f77c52bd,false,54.33,92.91,60.2,76.35,111;3;0;0,words,25,-1,0,24.52,0,0,false,false,english,,normal,false,false,false,,1778866886000
6a071bd632edce57f778ebf5,false,41.25,93.15,41.25,62.53,136;0;0;0,words,25,-1,0,39.57,0,0,false,false,english,,normal,false,false,false,,1778850774000
6a07073232edce57f7780146,false,52.64,96.03,52.64,67.01,143;0;0;0,words,25,-1,0,32.6,0,0,false,false,english,,normal,false,false,false,,1778845490000
6a06eea432edce57f7771a6a,false,54.78,98.53,54.78,72.85,134;0;0;0,words,25,-1,0,29.36,0,0,false,false,english,,normal,false,false,false,,1778839204000
6a06ee7532edce57f77718b3,false,51.1,95.04,51.1,72.29,134;0;0;0,words,25,-1,0,31.47,0,0,false,false,english,,normal,false,false,false,,1778839157000
6a06c1fd32edce57f7758a75,false,52.53,94.57,56.64,64.74,115;2;0;0,words,25,-1,0,26.27,0,0,false,false,english,,normal,false,false,false,,1778827773000
6a06c1d332edce57f7758902,false,54.08,96.27,54.08,69.44,152;0;0;0,words,25,-1,0,33.73,0,0,false,false,english,,normal,false,false,false,,1778827731000
6a06c1a332edce57f7758783,false,56.37,98.44,56.37,76.97,126;0;0;0,words,25,-1,0,26.82,0,0,false,false,english,,normal,false,false,false,,1778827683000
6a06c18732edce57f7758683,false,48.55,92.81,50.86,63.79,126;2;0;0,words,25,-1,0,31.14,0,0,false,false,english,,normal,false,false,false,,1778827655000
6a05c5a132edce57f76bb83b,false,50.48,94.89,50.48,69.71,130;0;0;0,words,25,-1,0,30.9,0,0,false,false,english,,normal,false,false,false,,1778763169000
6a05b21f32edce57f76ae158,false,47.36,93.43,47.36,58.47,128;0;0;0,words,25,-1,0,32.44,0,0,false,false,english,,normal,false,false,false,,1778758175000
6a05b1f832edce57f76adff5,false,43.44,95.49,43.44,58.77,127;0;0;0,words,25,-1,0,35.08,0,0,false,false,english,,normal,false,false,false,,1778758136000
6a04c79f32edce57f763571c,false,51.91,96.43,51.91,66.81,135;0;0;0,words,25,-1,0,31.21,0,0,false,false,english,,normal,false,false,false,,1778698143000
6a04c52732edce57f7633755,false,51.7,95.59,51.7,73.56,129;0;0;0,words,25,-1,0,29.94,0,0,false,false,english,,normal,false,false,false,,1778697511000
6a04c4e932edce57f7633465,false,62.64,100,62.64,82.49,114;0;0;0,words,25,-1,0,21.84,0,0,false,false,english,,normal,false,false,false,,1778697449000
6a04c4ba32edce57f7633225,false,57.6,97.81,57.6,78.91,134;0;0;0,words,25,-1,0,27.92,0,0,false,false,english,,normal,false,false,false,,1778697402000
6a04c46732edce57f7632dfb,false,52.61,98.51,52.61,72.83,132;0;0;0,words,25,-1,0,30.11,0,0,false,false,english,,normal,false,false,false,,1778697319000
6a04c40b32edce57f763293c,false,50.15,96.83,50.15,68.42,122;0;0;0,words,25,-1,0,29.19,0,0,false,false,english,,normal,false,false,false,,1778697227000
6a04c3e032edce57f763273a,false,55.11,98.47,55.11,71.75,129;0;0;0,words,25,-1,0,28.09,0,0,false,false,english,,normal,false,false,false,,1778697184000
6a04c3a632edce57f763247b,false,59.48,97.71,59.48,76.2,128;0;0;0,words,25,-1,0,25.82,0,0,false,false,english,,normal,false,false,false,,1778697126000
6a04c37832edce57f763225a,false,56.51,97.64,56.51,66.86,124;0;0;0,words,25,-1,0,26.33,0,0,false,false,english,,normal,false,false,false,,1778697080000
6a04c34832edce57f7632020,false,51.2,96.95,51.2,63.9,126;0;0;0,words,25,-1,0,29.53,0,0,false,false,english,,normal,false,false,false,,1778697032000
6a04c31d32edce57f7631dfe,true,63.71,100,63.71,77.68,128;0;0;0,words,25,-1,0,24.11,0,0,false,false,english,,normal,false,false,false,,1778696989000
6a04c2fa32edce57f7631c27,false,56.5,100,56.5,78.03,145;0;0;0,words,25,-1,0,30.79,0,0,false,false,english,,normal,false,false,false,,1778696954000
6a04c12032edce57f76302da,false,47.97,93.29,47.97,59.41,138;0;0;0,words,25,-1,0,34.52,0,0,false,false,english,,normal,false,false,false,,1778696480000
6a04724432edce57f75e922e,false,46.84,97.56,46.84,64.68,120;0;0;0,words,25,-1,0,30.74,0,0,false,false,english,,normal,false,false,false,,1778676292000
6a04713932edce57f75e8545,false,50.37,93.01,50.37,76.02,133;0;0;0,words,25,-1,0,31.68,0,0,false,false,english,,normal,false,false,false,,1778676025000
6a04710d32edce57f75e8324,false,51.14,94.85,51.14,66.91,129;0;0;0,words,25,-1,0,30.27,0,0,false,false,english,,normal,false,false,false,,1778675981000
6a04709e32edce57f75e7e1d,false,55.27,97.01,55.27,71.92,130;0;0;0,words,25,-1,0,28.22,0,0,false,false,english,,normal,false,false,false,,1778675870000
6a04707d32edce57f75e7c9c,false,45.33,94.96,45.33,58.34,113;0;0;0,words,25,-1,0,29.92,0,0,false,false,english,,normal,false,false,false,,1778675837000
6a044cbb32edce57f75cf938,false,44.32,96.27,44.32,67.16,128;0;0;0,words,25,-1,0,34.66,0,0,false,false,english,,normal,false,false,false,,1778666683000
6a044c8d32edce57f75cf778,false,29.97,90.65,29.97,18.39,125;0;0;0,words,25,-1,0,50.05,15,0,false,false,english,,normal,false,false,false,,1778666637000
6a030bef32edce57f750163c,false,49.78,97.64,49.78,68.92,124;0;0;0,words,25,-1,0,29.89,0,0,false,false,english,,normal,false,false,false,,1778584559000
6a02cbe632edce57f74d96a7,false,48.75,97.08,48.75,70.33,133;0;0;0,words,25,-1,0,32.74,0,0,false,false,english,,normal,false,false,false,,1778568166000
6a02166c32edce57f7477b21,false,47.7,96.32,47.7,67.3,130;0;0;0,words,25,-1,0,32.7,0,0,false,false,english,,normal,false,false,false,,1778521708000
6a0177e277aa7500339781bf,false,46.65,93.24,46.65,62.94,138;0;0;0,words,25,-1,0,35.5,0,0,false,false,english,,normal,false,false,false,,1778481122000
6a00bb8477aa750033923c75,false,44.83,95,44.83,63.09,133;0;0;0,words,25,-1,0,35.6,0,0,false,false,english,,normal,false,false,false,,1778432900000
6a00bb4577aa7500339239ea,false,46.3,97.09,46.3,61.69,264;0;0;0,words,50,-1,0,68.42,1,0,false,false,english,,normal,false,false,false,,1778432837000
6a00b9f377aa750033922e27,false,49.71,98.81,49.71,68.57,249;0;0;0,words,50,-1,0,60.11,0,0,false,false,english,,normal,false,false,false,,1778432499000
6a00b92477aa7500339226d9,false,50.07,95.76,50.07,69.61,267;0;0;0,words,50,-1,0,63.99,0,0,false,false,english,,normal,false,false,false,,1778432292000
6a00b89377aa7500339221a7,false,47.55,93.82,47.55,63.45,258;0;0;0,words,50,-1,0,65.1,0,0,false,false,english,,normal,false,false,false,,1778432147000
6a004c3f77aa7500338e4ce3,false,48.3,95.91,48.3,72.73,257;0;0;0,words,50,-1,0,63.85,0,0,false,false,english,,normal,false,false,false,,1778404415000
6a004bb277aa7500338e482c,false,47.67,96.75,47.67,74.63,268;0;0;0,words,50,-1,0,67.47,0,0,false,false,english,,normal,false,false,false,,1778404274000
6a004b4777aa7500338e448a,false,46.29,94.95,46.29,69.94,262;0;0;0,words,50,-1,0,67.92,0,0,false,false,english,,normal,false,false,false,,1778404167000
6a004af977aa7500338e420b,false,42.6,94.62,42.6,57.52,123;0;0;0,words,25,-1,0,34.65,1,0,false,false,english,,normal,false,false,false,,1778404089000
69ff66e177aa750033887ed3,false,45.86,92.06,45.86,68.18,116;0;0;0,words,25,-1,0,30.36,0,0,false,false,english,,normal,false,false,false,,1778345697000
69ff64c777aa750033886b76,false,42.92,91.67,45.93,60.65,114;0;1;0,words,25,-1,0,31.87,0,0,false,false,english,,normal,false,false,false,,1778345159000
69fe02cc77aa7500337ce421,false,7.06,95.49,7.06,2.41,127;0;0;0,words,25,-1,0,215.72,110,0,false,false,english,,normal,false,false,false,,1778254540000
69fe01e077aa7500337cd739,false,8.02,97.78,8.02,7.62,132;0;0;0,words,25,-1,0,197.47,86,0,false,false,english,,normal,false,false,false,,1778254304000
69fe011277aa7500337ccb54,false,9.54,93.53,9.54,23.85,129;0;0;0,words,25,-1,0,162.27,41,0,false,false,english,,normal,false,false,false,,1778254098000
69fe005c77aa7500337cc0fd,false,10.25,90.85,10.25,24.02,128;0;0;0,words,25,-1,0,149.92,32,0,false,false,english,,normal,false,false,false,,1778253916000
69fd726e77aa75003376c731,false,50.25,96.77,50.25,66.99,119;0;0;0,words,25,-1,0,28.42,0,0,false,false,english,,normal,false,false,false,,1778217582000
69fd718b77aa75003376c076,false,44.14,94.93,44.14,60.83,128;0;0;0,words,25,-1,0,34.8,0,0,false,false,english,,normal,false,false,false,,1778217355000
69fd70aa77aa75003376b996,false,44.65,94.33,46.38,69.39,129;1;0;0,words,25,-1,0,34.67,0,0,false,false,english,,normal,false,false,false,,1778217130000
69fd6fd777aa75003376b2c1,false,46.89,95.1,46.89,64.24,135;0;0;0,words,25,-1,0,34.55,0,0,false,false,english,,normal,false,false,false,,1778216919000
69fd6ed477aa75003376aa92,false,54.02,95.52,54.02,71.92,128;0;0;0,words,25,-1,0,28.43,0,0,false,false,english,,normal,false,false,false,,1778216660000
69fd6e9477aa75003376a891,false,49.78,98.6,49.78,68.47,141;0;0;0,words,25,-1,0,33.99,0,0,false,false,english,,normal,false,false,false,,1778216596000
69fd6dd677aa75003376a316,false,48.06,98.41,48.06,72.3,123;0;0;0,words,25,-1,0,30.71,0,0,false,false,english,,normal,false,false,false,,1778216406000
69fc09c577aa7500336890d8,false,51.91,100,51.91,73.82,129;0;0;0,words,25,-1,0,29.82,0,0,false,false,english,,normal,false,false,false,,1778125253000
69fc099e77aa750033688fb2,false,46.55,93.79,46.55,63.24,136;0;0;0,words,25,-1,0,35.06,0,0,false,false,english,,normal,false,false,false,,1778125214000
69fc090a77aa750033688b59,false,51.65,95.1,51.65,64.34,136;0;0;0,words,25,-1,0,31.6,0,0,false,false,english,,normal,false,false,false,,1778125066000
69fc08c677aa750033688961,false,40.9,91.84,40.9,60.41,133;0;0;0,words,25,-1,0,39.02,0,0,false,false,english,,normal,false,false,false,,1778124998000
69fb3e7377aa75003360203f,false,45.63,94.12,45.63,70.3,127;0;0;0,words,25,-1,0,33.4,0,0,false,false,english,,normal,false,false,false,,1778073203000
69fb3aab77aa7500335fecc7,false,19.71,97.12,19.71,40.91,135;0;0;0,words,25,-1,0,82.19,12,0,false,false,english,,normal,false,false,false,,1778072235000
69fb2a9677aa7500335f299b,false,48.58,97.06,48.58,63.11,132;0;0;0,words,25,-1,0,32.61,0,0,false,false,english,,normal,false,false,false,,1778068118000
69fb2a6377aa7500335f2756,false,41.58,95.77,41.58,62.87,134;0;0;0,words,25,-1,0,38.67,0,0,false,false,english,,normal,false,false,false,,1778068067000
69fb2a3877aa7500335f2571,false,52.22,95.86,52.22,65.99,139;0;0;0,words,25,-1,0,31.94,0,0,false,false,english,,normal,false,false,false,,1778068024000
69fb29e377aa7500335f2254,false,46.13,96.21,46.13,70.33,126;0;0;0,words,25,-1,0,32.78,0,0,false,false,english,,normal,false,false,false,,1778067939000
69fb29be77aa7500335f20d1,false,49.49,98.52,49.49,66.31,133;0;0;0,words,25,-1,0,32.25,0,0,false,false,english,,normal,false,false,false,,1778067902000
69fb299b77aa7500335f1f5e,false,42.29,97.74,42.29,58.88,130;0;0;0,words,25,-1,0,36.89,1,0,false,false,english,,normal,false,false,false,,1778067867000
69fb291877aa7500335f19f7,false,33.58,93.28,33.58,38.26,123;0;0;0,words,25,-1,0,43.95,5,0,false,false,english,,normal,false,false,false,,1778067736000
69fae3a077aa7500335c6b51,false,49.69,96.99,49.69,67,128;0;0;0,words,25,-1,0,30.91,0,0,false,false,english,,normal,false,false,false,,1778049952000
69fada5a77aa7500335c14fd,false,47.64,95.1,47.64,58.92,136;0;0;0,words,25,-1,1,34.26,0,8.73,false,false,english,,normal,false,false,false,,1778047578000
69fad9fc77aa7500335c1190,false,44.65,96.27,44.65,57.07,129;0;0;0,words,25,-1,0,34.67,1,0,false,false,english,,normal,false,false,false,,1778047484000
69fad9d377aa7500335c1018,false,50.05,97.1,50.05,67.52,134;0;0;0,words,25,-1,0,32.13,0,0,false,false,english,,normal,false,false,false,,1778047443000
69fad99977aa7500335c0de9,false,50.92,93.84,50.92,66.15,137;0;0;0,words,25,-1,0,32.29,0,0,false,false,english,,normal,false,false,false,,1778047385000
69fab2b677aa7500335ac67f,false,50.62,97.08,50.62,64.86,132;0;0;0,words,25,-1,0,31.29,0,0,false,false,english,,normal,false,false,false,,1778037430000
69fab21077aa7500335ac19d,false,47.71,98.43,47.71,68.83,125;0;0;0,words,25,-1,0,31.44,0,0,false,false,english,,normal,false,false,false,,1778037264000
69fab1a977aa7500335abeae,false,45.97,95.65,45.97,67.39,132;0;0;0,words,25,-1,0,34.46,0,0,false,false,english,,normal,false,false,false,,1778037161000
69f9b20777aa7500335027b3,false,42.57,96.75,42.57,66.75,117;0;0;0,words,25,-1,0,32.98,0,0,false,false,english,,normal,false,false,false,,1777971719000